epoch,train loss,val loss,swa
0.0,4.685798890284363,4.758757605584476,n
19.0,2.8396646125008633,3.251122074852507,y
39.0,2.6492515857489844,3.21539281398417,y
59.0,2.545059589959859,3.2178487974425805,y
79.0,2.4828548907490346,3.238927985171238,y
99.0,2.448019552876974,3.2416654230959443,y
119.0,2.420415414459611,3.2432089114302,y
139.0,2.399957065708704,3.296046452939818,y
159.0,2.392583537749887,3.3028752317014125,y
179.0,2.3793455957953897,3.2480563907379127,y
